ReviewID,CustomerID,Age,Gender,Location,Date,Brand,Product,ProductID,Rating,ReviewCategory,ReviewText,Cuisine,HealthPref,PriceSensitivity,WouldRecommend,SentimentLabel,SentimentScore,Polarity,Subjectivity,HelpfulUpvotes,HelpfulDownvotes
RU002723,4nf15jdo357n,43,F,Surat,2024-11-20,MasalaMagic,Fish Fry,PID00623,3,Portion Size,size—met expectations. commercial Standard,Indian,Vegetarian,Low,No,Neutral,0.0,0.0,0.0,2,0
RU002724,b574oeaxmrfe,38,F,Dindigul,2024-11-20,TandooriTrail,Fish Fry,PID00050,1,Customer Service,handled was or was resolved The not issue badly.,Indian,Vegan,Medium,No,Negative,-1.0,-0.7,0.67,12,9
RU002725,hpyxke2zyekh,25,Other,Jaipur,2024-11-20,NoodleNest,Schezwan Rice,PID00034,1,Taste,or off were completely spoiled. the flavors inedible; Seriously,Chinese,Vegetarian,High,No,Negative,-1.0,-0.12,0.53,19,7
RU002726,bcg6tfz4kwp7,40,F,Varanasi,2024-11-20,CurryCraft,Chicken Biryani,PID00073,3,Portion Size,"nothing size, but or special Acceptable noteworthy.",Indian,Gluten-Free,Medium,No,Neutral,0.0,0.36,0.57,18,5
RU002727,u1x0umiojtc8,21,M,Thanjavur,2024-11-20,PastaPalace,Tiramisu,PID00279,5,Hygiene,to practices. hygiene Clearly adheres highest the,Italian,Non-Veg,High,No,Positive,1.0,0.1,0.38,23,9
RU002728,6ija5jk45144,25,F,Amritsar,2024-11-20,NoodleNest,Gobi Manchurian,PID00946,4,Packaging,"with issues at Well packed, arrived no all. intact",Chinese,Gluten-Free,High,No,Positive,0.5,0.0,0.0,25,6
RU002729,yqdk9xma5vix,48,M,Shimla,2024-11-20,MasalaMagic,Aloo Paratha,PID00293,3,Delivery,"little mins), but than acceptable. still (less late A 15",Indian,None,Low,No,Neutral,0.0,-0.22,0.39,25,1
RU002730,jf68syvd0cuv,51,F,Jaipur,2024-11-20,UrbanTadka,Fish Fry,PID01913,2,Customer Service,communication. in abrupt Slightly or their unprofessional,Indian,Vegetarian,Medium,No,Negative,-0.5,-0.15,0.58,17,7
RU002731,gfwj6jyidr6x,18,Other,Hyderabad,2024-11-20,FoodAdda,Mango Sticky Rice,PID00192,4,Hygiene,"issues. good level cleanliness, of no Very visible",Thai,Gluten-Free,Low,Yes,Positive,0.5,0.3,0.45,8,7
RU002732,6kq35rl321ie,38,M,Salem,2024-11-20,TasteLane,Schezwan Rice,PID00158,5,Customer Service,extremely proactive service was accommodating. The team and,Chinese,Non-Veg,Low,Yes,Positive,1.0,-0.12,1.0,7,1
RU002733,is7de8i9tgpr,44,F,Noida,2024-11-20,CurryCraft,Tandoori Chicken,PID00420,4,Packaging,and the food secure correct stayed The at was temperature.,Indian,Vegan,High,Yes,Positive,0.5,0.4,0.6,4,7
RU002734,6arygyzi71rw,32,F,Indore,2024-11-20,FoodAdda,Thai Fish Cakes,PID00295,4,Portion Size,"standard, Felt portion. honest a like",Thai,Vegan,Medium,Yes,Positive,0.5,0.3,0.45,9,7
RU002735,ikmi5z49pz31,27,M,Patna,2024-11-20,CurryCraft,Bhindi Masala,PID00319,5,Value for Money,great fair absolute steal; price. very quality An a at,Indian,Non-Veg,High,No,Positive,1.0,0.47,0.71,0,1
RU002736,mw7hu3d3513l,39,M,Kolkata,2024-11-21,WokWay,Sweet Corn Soup,PID00483,5,Hygiene,appeared preparation pristine area food well-maintained. and The,Chinese,None,Low,Yes,Positive,1.0,0.0,0.0,0,1
RU002737,sovt7wjhh2bu,60,F,Erode,2024-11-21,WokWay,Chili Chicken,PID00489,5,Taste,An burst of seasoned. and balanced perfectly flavor; absolute,Chinese,Non-Veg,Low,Yes,Positive,1.0,0.48,0.72,18,7
RU002738,tgf4d8h4zpat,47,M,Nagpur,2024-11-21,TasteLane,Crispy Noodles,PID00104,1,Temperature,hot ice The completely cold/scalding food wrong. and was,Chinese,Vegan,High,No,Negative,-1.0,-0.05,0.72,18,5
RU002739,8g2kmpkimphw,18,M,Delhi,2024-11-21,MasalaMagic,Chicken Curry,PID00262,5,Hygiene,standards; spotless. looked Impeccable everything,Indian,Vegetarian,High,Yes,Positive,1.0,0.75,0.75,0,1
RU002740,dkeplbx889er,49,M,Nagpur,2024-11-21,MasalaMagic,Paneer Butter Masala,PID00231,2,Packaging,or minor leakage noticed. good—some spillage wasn't Packaging,Indian,None,High,No,Negative,-0.5,-0.05,0.2,1,10
RU002741,tqs3q5mf5zwi,37,M,Chandigarh,2024-11-21,MasalaMagic,Chicken Biryani,PID00129,3,Hygiene,could detail. more cleanliness; pay Average attention to,Indian,Vegetarian,Medium,No,Neutral,0.0,0.17,0.45,23,9
RU002742,b43sm0t47ibg,36,F,Chandigarh,2024-11-21,FreshBite,Grilled Chicken,PID00071,3,Customer Service,neither A standard unhelpful. helpful nor interaction;,Continental,None,Low,No,Neutral,0.0,0.0,0.0,8,3
RU002743,d6znan12vo0c,58,M,Delhi,2024-11-21,BiryaniBox,Chole Bhature,PID00206,5,Customer Service,"helpful—true friendly, professionals. were super courteous, Staff and",Indian,Vegan,Low,No,Positive,1.0,0.44,0.72,3,5
RU002744,o55cvy5xn9rp,20,M,Nagpur,2024-11-21,SpiceHub,Chicken Biryani,PID00042,2,Taste,a flavor odd had unappealing. and it; time hard was profile the finishing I,Indian,Vegan,Low,No,Negative,-0.5,-0.29,0.43,16,8
RU002745,7ikglhvtlosg,54,Other,Madurai,2024-11-21,WokWay,Gobi Manchurian,PID00067,4,Value for Money,price the by experience. The was justified,Chinese,None,Medium,No,Positive,0.5,0.4,0.9,18,3
RU002746,sdfi1elnqopz,55,F,Jamshedpur,2024-11-21,FoodAdda,Green Curry,PID00413,2,Temperature,was and Temperature disappointing affected enjoyment. the,Thai,Gluten-Free,Medium,Yes,Negative,-0.5,-0.6,0.7,17,5
RU002747,p6egkazal4w7,50,Other,Indore,2024-11-21,NoodleNest,Fried Rice,PID00026,3,Value for Money,standard. on end Price was the of higher,Chinese,None,Low,No,Neutral,0.0,0.12,0.25,14,4
RU002748,dhvs41lqfs6h,41,F,Varanasi,2024-11-21,FiestaGrill,Salsa Verde,PID00333,4,Delivery,"met arrival the delivery, Punctual estimated time.",Mexican,Vegetarian,Low,No,Positive,0.5,0.0,0.0,23,1
RU002749,4u5tqu4x3suy,20,M,Hyderabad,2024-11-22,VeganVibes,Chicken Pot Pie,PID00369,3,Taste,"A ingredients core okay. the plain, bit but tasted",Continental,Vegan,High,Yes,Neutral,0.0,0.14,0.43,16,1
RU002750,2idt815qpy64,23,M,Dindigul,2024-11-22,CurryCraft,Paneer Butter Masala,PID01052,1,Hygiene,"failure. hygiene unacceptable major Unclean, conditions—a",Indian,Non-Veg,Medium,Yes,Negative,-1.0,-0.13,0.4,16,6
RU002751,zko0wp61w2iy,52,F,Tirunelveli,2024-11-22,VeganVibes,Grilled Chicken,PID00248,5,Packaging,eco-friendly Robust marks! and packaging—top,Continental,Vegetarian,High,Yes,Positive,1.0,0.0,0.0,10,3
RU002752,2wybow23qvdj,41,Other,Madurai,2024-11-22,PastaPalace,Bruschetta,PID00203,5,Taste,perfectly of balanced burst flavor; absolute An seasoned. and,Italian,None,High,No,Positive,1.0,0.48,0.72,25,9
RU002753,riberxe6l0dc,27,M,Vijayawada,2024-11-22,CurryCraft,Bhindi Masala,PID00319,3,Temperature,it the Acceptable temperature; taste. didn't spoil,Indian,Non-Veg,High,Yes,Neutral,0.0,0.0,0.0,9,8
RU002754,i809qc588i4r,20,Other,Kanpur,2024-11-22,WrapNation,Refried Beans,PID00357,5,Temperature,temperature! Delivered hot—absolutely perfect piping,Mexican,Vegan,Medium,No,Positive,1.0,1.0,1.0,2,10
RU002755,i7jtr29tei54,35,M,Ludhiana,2024-11-22,VeganVibes,Chicken Pot Pie,PID00369,1,Delivery,delivery completely arrived or cold. The was cancelled/missed,Continental,Non-Veg,High,No,Negative,-1.0,-0.25,0.7,11,10
RU002756,qunksqwd2dd8,23,F,Chennai,2024-11-22,WokWay,Manchurian,PID00448,4,Delivery,delivery and time professionally. the was On handled,Chinese,Vegan,Medium,Yes,Positive,0.5,0.1,0.1,19,4
RU002757,3yd8xnalt4u6,43,F,Ranchi,2024-11-22,MasalaMagic,Palak Paneer,PID00431,4,Portion Size,"Felt a like honest standard, portion.",Indian,Gluten-Free,High,No,Positive,0.5,0.3,0.45,15,6
RU002758,bo6nzpw28x9z,38,Other,Patna,2024-11-22,FoodAdda,Crispy Tofu,PID00244,2,Temperature,it quite when should have been The hot. food was cold,Thai,Non-Veg,Medium,No,Negative,-0.5,-0.17,0.93,14,8
RU002759,48twqoybz8gi,22,M,Erode,2024-11-22,FiestaGrill,Churros,PID00144,5,Temperature,heated/chilled. was freshly Couldn't be the food better;,Mexican,Gluten-Free,Low,Yes,Positive,1.0,0.4,0.5,25,4
RU002760,zr9m682lw1xy,38,F,Kolkata,2024-11-22,TandooriTrail,Bhindi Masala,PID00379,1,Temperature,inedible/unsafe. food the Unacceptable temperature—makes,Indian,Non-Veg,Medium,No,Negative,-1.0,0.0,0.0,8,1
RU002761,xbt66kfg7i2h,55,F,Jaipur,2024-11-22,UrbanTadka,Dal Makhani,PID00636,2,Taste,I flavor it; had odd unappealing. time the and hard a was finishing profile,Indian,Vegan,Medium,No,Negative,-0.5,-0.29,0.43,2,2
RU002762,oegpcp03yys1,45,F,Surat,2024-11-22,PastaPalace,Tiramisu,PID00279,1,Portion Size,meal; was size Barely insulting. a the,Italian,Gluten-Free,Medium,Yes,Negative,-1.0,-1.0,1.0,23,4
RU002763,a9ghagq9i046,25,F,Udaipur,2024-11-22,FreshBite,Steak,PID00091,3,Customer Service,Functional but enthusiasm or lacked warmth.,Continental,Gluten-Free,High,Yes,Neutral,0.0,0.0,0.0,18,6
RU002764,5s58xwbnwj6p,56,M,Trichy,2024-11-23,FiestaGrill,Elote,PID00461,5,Delivery,than way sooner job. expected—fantastic Arrived,Mexican,Gluten-Free,High,Yes,Positive,1.0,0.0,0.0,23,10
RU002765,s5nbt55youzd,23,M,Tirunelveli,2024-11-23,TasteLane,Manchurian,PID00361,2,Value for Money,Definitely good not a value.,Chinese,Vegetarian,Low,No,Negative,-0.5,0.7,0.6,25,8
RU002766,9erotp8rnn79,45,F,Surat,2024-11-23,PastaPalace,Calzone,PID00306,4,Taste,"missing something. was It perfect, little almost and flavorful just a",Italian,Gluten-Free,Medium,Yes,Positive,0.5,0.2,0.52,13,10
RU002767,t2ee5rzf6jgo,33,M,Erode,2024-11-23,BiryaniBox,Rajma Chawal,PID00166,1,Packaging,"packaging, food was upon the poor arrival. Very complete mess a",Indian,Non-Veg,Medium,No,Negative,-1.0,-0.15,0.43,20,1
RU002768,phqcq8ugxa76,45,Other,Erode,2024-11-23,FiestaGrill,Burrito Bowl,PID01015,4,Value for Money,for reasonably value; portion. the and Good quality priced,Mexican,Non-Veg,Medium,No,Positive,0.5,0.45,0.6,14,3
RU002769,100imrao7j8h,34,M,Salem,2024-11-23,BiryaniBox,Chicken Biryani,PID00044,3,Taste,"decent was but otherwise edible. It seasoning, more and could use",Indian,None,Medium,No,Neutral,0.0,0.33,0.58,11,10
RU002770,hzaxv6qy7za2,34,F,Rajkot,2024-11-23,MasalaMagic,Rajma Chawal,PID00391,4,Customer Service,a and with good polite Helpful coordination staff manner.,Indian,Non-Veg,Medium,No,Positive,0.5,0.7,0.6,25,2
RU002771,3m9oika963ie,48,M,Trichy,2024-11-23,CurryCraft,Tandoori Chicken,PID00420,3,Packaging,"little a up flimsy. the okay, container felt but Held",Indian,Vegan,Low,Yes,Neutral,0.0,0.16,0.5,22,5
RU002772,afvnuy822y0e,18,F,Kochi,2024-11-23,VeganVibes,Mashed Potatoes,PID00022,4,Value for Money,complaints priced correctly. the cost; about No,Continental,Gluten-Free,Low,No,Positive,0.5,0.0,0.0,17,9
RU002773,jvb6hpphpm0d,46,F,Dindigul,2024-11-23,MasalaMagic,Masala Dosa,PID00269,1,Delivery,or arrived delivery cold. The was completely cancelled/missed,Indian,Vegan,Medium,No,Negative,-1.0,-0.25,0.7,11,6
RU002774,23r4jzorwz1x,28,M,Hubli,2024-11-23,WrapNation,Tamales,PID00287,3,Delivery,within no issue. extended major Arrived window; the,Mexican,None,Low,No,Neutral,0.0,0.06,0.5,22,4
RU002775,voh2wkjlffdr,60,M,Indore,2024-11-23,UrbanTadka,Kofta Curry,PID00548,3,Value for Money,you It you pay for. average get what value; was,Indian,Gluten-Free,Low,No,Neutral,0.0,-0.15,0.4,3,10
RU002776,ko6xnqxu71se,38,F,Amritsar,2024-11-23,WrapNation,Guacamole,PID00317,2,Customer Service,"had wait to Slow get resolution. long too attention to service, or",Mexican,Vegan,Low,Yes,Negative,-0.5,-0.18,0.4,24,6
RU002777,dobc5vlhag1t,43,M,Salem,2024-11-23,FiestaGrill,Elote,PID00461,4,Hygiene,confident I cleanliness of in was the handling. the,Mexican,Non-Veg,High,No,Positive,0.5,0.5,0.83,10,2
RU002778,l8zy8b3jso8l,60,M,Aurangabad,2024-11-23,TandooriTrail,Butter Naan,PID00038,3,Delivery,"was okay. was handler the The but timing just fine,",Indian,None,High,No,Neutral,0.0,0.46,0.5,12,9
RU002779,m5zja8dzr1yx,49,M,Erode,2024-11-24,FreshBite,Baked Salmon,PID00004,4,Portion Size,"Felt standard, like a honest portion.",Continental,Vegetarian,Medium,No,Positive,0.5,0.3,0.45,8,4
RU002780,z7b2lpsxvh04,32,F,Agra,2024-11-24,WokWay,Tofu Chili,PID00564,4,Value for Money,about correctly. priced No complaints the cost;,Chinese,Vegetarian,High,Yes,Positive,0.5,0.0,0.0,8,3
RU002781,leugbo0futzp,27,M,Thanjavur,2024-11-24,VeganVibes,Grilled Chicken,PID00248,1,Customer Service,not was or was handled issue The resolved badly.,Continental,None,High,Yes,Negative,-1.0,-0.7,0.67,25,9
RU002782,x3hskqdlrsbl,50,F,Nashik,2024-11-24,TasteLane,Dim Sum,PID00080,1,Packaging,of An standard unacceptable integrity. packaging,Chinese,Vegan,Medium,Yes,Negative,-1.0,0.0,0.0,23,0
RU002783,jv2hrwr931os,56,M,Aurangabad,2024-11-24,TasteLane,Dim Sum,PID00080,2,Taste,poorly in and very seasoned. Noticeably flavor lacking,Chinese,Gluten-Free,Medium,Yes,Negative,-0.5,-0.04,0.46,19,0
RU002784,pbsa64m1bd7n,29,F,Kanpur,2024-11-24,SpiceHub,Bhindi Masala,PID00690,3,Value for Money,"priced—no but either. deals, overpriced Fairly great not",Indian,Gluten-Free,High,No,Neutral,0.0,0.8,0.75,15,4
RU002785,ue75ihl2tjhg,42,F,Ranchi,2024-11-24,CurryCraft,Chole Bhature,PID00125,4,Packaging,standard major very packaging; concerns. A of no good,Indian,Non-Veg,High,No,Positive,0.5,-0.02,0.35,14,4
RU002786,etjdh231wcgv,37,F,Varanasi,2024-11-24,CurryCraft,Masala Dosa,PID00301,5,Value for Money,type found I've this food. Best of for deal,Indian,Vegetarian,Medium,No,Positive,1.0,1.0,0.3,14,10
RU002787,rgp9fdauv9lv,49,M,Varanasi,2024-11-24,TasteLane,Hot and Sour Soup,PID00457,5,Value for Money,An fair absolute great at steal; quality a very price.,Chinese,Gluten-Free,Low,No,Positive,1.0,0.47,0.71,3,2
RU002788,3za2078txbmo,29,Other,Jamshedpur,2024-11-24,TasteLane,Hakka Noodles,PID00177,3,Customer Service,standard neither nor helpful interaction; unhelpful. A,Chinese,Vegetarian,High,Yes,Neutral,0.0,0.0,0.0,2,6
RU002789,61baftcbhgpo,23,M,Vijayawada,2024-11-24,TandooriTrail,Kofta Curry,PID00082,4,Delivery,and A smooth delivery hassle-free experience.,Indian,Non-Veg,Medium,Yes,Positive,0.5,0.4,0.5,4,9
RU002790,5i67zsooukiw,60,Other,Nagpur,2024-11-24,FoodAdda,Thai Iced Tea,PID00404,4,Taste,The was very well executed. dish was spot-on and seasoning the,Thai,Gluten-Free,Low,No,Positive,0.5,0.2,0.3,7,4
RU002791,h1tlom344mw0,32,F,Tirunelveli,2024-11-24,UrbanTadka,Kofta Curry,PID00548,2,Value for Money,like experience. Felt much paid for I the too,Indian,Non-Veg,High,No,Negative,-0.5,0.2,0.2,10,0
RU002792,z14euabpne52,22,M,Erode,2024-11-24,BiryaniBox,Chicken Biryani,PID00044,3,Hygiene,"but a the Functional, messy. area felt little",Indian,Vegan,High,Yes,Neutral,0.0,-0.19,0.45,9,3
RU002793,c3xyab4f5j4x,45,F,Dehradun,2024-11-24,BiryaniBox,Rajma Chawal,PID00166,3,Value for Money,get average for. It you was value; what pay you,Indian,Non-Veg,Low,No,Neutral,0.0,-0.15,0.4,6,1
RU002794,d1g2vblg4vo5,48,F,Hubli,2024-11-24,WokWay,Chili Chicken,PID00489,4,Hygiene,fresh-looking; and safe eating here. felt Hygienic,Chinese,Vegan,Low,Yes,Positive,0.5,0.5,0.5,0,0
RU002795,reylewbct64p,20,F,Ranchi,2024-11-24,MasalaMagic,Tandoori Chicken,PID00377,5,Temperature,perfect temperature! hot—absolutely Delivered piping,Indian,Gluten-Free,High,No,Positive,1.0,1.0,1.0,16,3
RU002796,vz89pudo2nj3,30,F,Nashik,2024-11-24,MasalaMagic,Fish Fry,PID00623,2,Delivery,timing coordination; Poor wait too had estimate. to long the after,Indian,Vegan,Low,No,Negative,-0.5,-0.23,0.5,2,0
RU002797,7yswkiuuv3el,50,Other,Noida,2024-11-25,VeganVibes,Grilled Chicken,PID00248,1,Portion Size,paid. the Very portion—felt off small for ripped I price,Continental,None,High,Yes,Negative,-1.0,-0.02,0.35,19,6
RU002798,dhthruu5e51h,58,F,Chennai,2024-11-25,TandooriTrail,Aloo Paratha,PID00285,2,Portion Size,Could satisfying. bigger have truly been be to,Indian,None,Medium,No,Negative,-0.5,0.25,0.75,21,8
RU002799,70rz3af9d51j,60,M,Pune,2024-11-25,TandooriTrail,Chicken Biryani,PID00076,2,Packaging,or good—some Packaging noticed. leakage spillage minor wasn't,Indian,None,Medium,Yes,Negative,-0.5,-0.05,0.2,1,3
RU002800,jaeo2neiwsey,31,M,Tirunelveli,2024-11-25,CurryCraft,Veg Pulao,PID00450,2,Taste,was taste bland forgettable. very The underwhelming; and,Indian,Vegan,High,No,Negative,-0.5,-0.16,0.54,21,9
RU002801,7e7ohz9q16ta,40,F,Chennai,2024-11-25,MasalaMagic,Rajma Chawal,PID00391,3,Packaging,"It functional sturdier. be nothing noteworthy. was Could but average,",Indian,Non-Veg,Medium,No,Neutral,0.0,-0.15,0.4,14,6
RU002802,eq48bcq3cuwt,54,F,Varanasi,2024-11-25,FoodAdda,Sticky Rice,PID00201,1,Packaging,unsuitable delivery. totally for seal The broke easily;,Thai,Gluten-Free,Medium,No,Negative,-1.0,0.22,0.79,8,7
RU002803,bda7xfizme02,53,F,Delhi,2024-11-25,PastaPalace,Focaccia,PID00340,2,Customer Service,"long Slow wait to attention resolution. too or had to service, get",Italian,Vegan,Low,No,Negative,-0.5,-0.18,0.4,17,10
RU002804,6vfua9bq1btr,24,M,Erode,2024-11-25,NoodleNest,Stir Fry Veggies,PID00181,3,Customer Service,"job nothing got done. great, they service, but the Average",Chinese,Vegetarian,Low,No,Neutral,0.0,0.33,0.57,24,2
RU002805,sr47am8w86dt,47,F,Jaipur,2024-11-25,TandooriTrail,Fish Fry,PID00050,2,Delivery,timing estimate. after had wait the long coordination; to Poor too,Indian,Non-Veg,High,No,Negative,-0.5,-0.23,0.5,20,4
RU002806,90ltxox1hkza,30,F,Jamshedpur,2024-11-25,WrapNation,Tostadas,PID00120,1,Temperature,warm); melted/too the dish. ruined Completely cold (or,Mexican,Vegan,Low,Yes,Negative,-1.0,0.0,0.8,0,1
RU002807,lati862gl7y1,49,F,Trivandrum,2024-11-25,FreshBite,Baked Salmon,PID00004,3,Portion Size,Standard commercial expectations. size—met,Continental,Vegetarian,Medium,No,Neutral,0.0,0.0,0.0,3,2
RU002808,9du3erv4k38n,60,M,Nashik,2024-11-25,PastaPalace,Gnocchi,PID00264,1,Temperature,temperature Poor served/delivered. been have not control; should,Italian,Gluten-Free,Low,Yes,Negative,-1.0,-0.4,0.6,11,10
RU002809,0n2mkikjkp64,58,Other,Ludhiana,2024-11-25,FoodAdda,Red Curry,PID00842,2,Hygiene,with cleanliness; the Not made it me happy slightly uneasy.,Thai,Vegetarian,Low,Yes,Negative,-0.5,0.32,0.58,4,5
RU002810,gv9f9pwbxd9j,32,F,Dehradun,2024-11-25,UrbanTadka,Palak Paneer,PID00095,2,Delivery,Delivery delayed the and significantly was was food lukewarm.,Indian,None,High,Yes,Negative,-0.5,0.38,0.88,5,9
RU002811,siy5yh14gxk7,34,F,Erode,2024-11-25,VeganVibes,Garlic Bread,PID00142,3,Delivery,"particularly Standard or speed, slow. delivery fast nothing",Continental,Gluten-Free,High,No,Neutral,0.0,-0.03,0.33,9,6
RU002812,l2a45hgktpgr,57,M,Erode,2024-11-26,BiryaniBox,Palak Paneer,PID00467,4,Value for Money,correctly. priced about the No cost; complaints,Indian,Gluten-Free,High,No,Positive,0.5,0.0,0.0,15,2
RU002813,a72yfugom0m1,52,M,Coimbatore,2024-11-26,BiryaniBox,Tandoori Chicken,PID00113,2,Delivery,Quite minutes and not late communicated. (30+ well delay),Indian,Non-Veg,Low,No,Negative,-0.5,0.15,0.6,3,0
RU002814,ta6uf6gk4p9o,23,F,Jodhpur,2024-11-26,FiestaGrill,Enchiladas,PID00374,4,Taste,The was was the dish and seasoning executed. well very spot-on,Mexican,Vegetarian,Medium,No,Positive,0.5,0.2,0.3,0,0
RU002815,wtvqr8ma2th7,25,F,Nashik,2024-11-26,FiestaGrill,Churros,PID00144,5,Hygiene,to highest the Clearly hygiene adheres practices.,Mexican,None,High,No,Positive,1.0,0.1,0.38,22,7
RU002816,a166onxxzwrr,20,M,Udaipur,2024-11-26,WrapNation,Tostadas,PID00120,2,Temperature,and disappointing enjoyment. the affected was Temperature,Mexican,Non-Veg,Medium,No,Negative,-0.5,-0.6,0.7,9,5
RU002817,7lubu8yb1bu5,45,M,Mumbai,2024-11-26,WokWay,Spring Rolls,PID00100,1,Temperature,food temperature—makes Unacceptable the inedible/unsafe.,Chinese,Gluten-Free,Medium,Yes,Negative,-1.0,0.0,0.0,1,3
RU002818,ms6d021lygnd,24,M,Vijayawada,2024-11-26,SpiceHub,Masala Dosa,PID00186,4,Hygiene,"cleanliness, level issues. of visible good no Very",Indian,None,High,Yes,Positive,0.5,0.3,0.45,15,10
RU002819,o765zc9hlu2z,38,M,Nagpur,2024-11-26,CurryCraft,Chole Bhature,PID00125,2,Value for Money,quality The didn't match tag. the price,Indian,Vegetarian,High,Yes,Negative,-0.5,0.0,0.0,21,10
RU002820,qowauvw7m5nu,54,F,Delhi,2024-11-26,FoodAdda,Tom Yum Soup,PID00220,2,Packaging,"presentation. slightly, container crushed was the affecting The",Thai,Gluten-Free,Medium,No,Negative,-0.5,-0.13,0.13,10,4
RU002821,gcob80lq1q18,28,F,Vijayawada,2024-11-26,CurryCraft,Masala Dosa,PID00301,5,Packaging,great; and packaging. was still clearly high-quality professional presentation The,Indian,Gluten-Free,Medium,No,Positive,1.0,0.33,0.41,7,3
RU002822,5ad22y3vbrlm,22,F,Rajkot,2024-11-26,WokWay,Crispy Noodles,PID00018,2,Delivery,negatively the delay the The meal. impacted of quality,Chinese,Gluten-Free,Low,Yes,Negative,-0.5,-0.3,0.4,22,4
RU002823,jq5pl5juw9rd,22,F,Jaipur,2024-11-26,UrbanTadka,Rajma Chawal,PID00495,3,Delivery,"acceptable. than but still (less A 15 mins), little late",Indian,Gluten-Free,Low,Yes,Neutral,0.0,-0.22,0.39,0,0
RU002824,0pibu9ssovgg,48,F,Pune,2024-11-26,SpiceHub,Fish Fry,PID00089,2,Value for Money,I Felt like much too paid the for experience.,Indian,Vegan,Medium,Yes,Negative,-0.5,0.2,0.2,22,8
RU002825,nhcbtwv6tyvq,30,M,Noida,2024-11-26,CurryCraft,Chicken Biryani,PID00073,2,Taste,definitely not reheated; dish fresh. tasted stale or The perhaps,Indian,Gluten-Free,Medium,Yes,Negative,-0.5,-0.07,0.5,16,3
RU002826,5qenhswdf5ag,32,M,Gwalior,2024-11-26,MasalaMagic,Rajma Chawal,PID00391,1,Hygiene,"conditions—a Unclean, failure. hygiene unacceptable major",Indian,Vegan,High,Yes,Negative,-1.0,-0.13,0.4,5,3
RU002827,yyv37dia5u6h,22,F,Jamshedpur,2024-11-26,WrapNation,Pozole,PID00028,1,Hygiene,cleanliness put into basic effort protocols. Zero,Mexican,Vegan,Low,Yes,Negative,-1.0,0.0,0.12,11,10
RU002828,m27jkjwrcx2r,21,M,Kolkata,2024-11-26,FreshBite,Sautéed Veggies,PID00048,2,Portion Size,have bigger been Could truly satisfying. be to,Continental,Non-Veg,Medium,No,Negative,-0.5,0.25,0.75,3,10
